id,image path,caption,page number,chapter number,chapter name,book name,Author
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_90pg.png,"G. Hantschk, Knüpfteppich",90,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_91pg.png,"B. Otte, Knüpfteppich",91,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_92pg.png,"B. Otte, Wandbehang",92,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_93pg.png,"M. Erps, Decke",93,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_94pg.png,"A. Fleischmann, Wandbehang",94,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_95pg.png,"B. Otte, Wandbehang",95,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_96pg.png,G. Stölzl. Decke,96,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_97pg.png,G. Stölzl. Decke,97,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_98pg.png,"L.Deinhardt, Behang",98,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_99pg.png,G. Stölzl. Decke,99,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_100pg.png,"M. Köhler, Wandbehang",100,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_101pg.png,"M. erps, Knüpfteppich",101,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_102pg.png,"B. Otte, Wandbehang",102,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
